pair_ID	sentence_A	sentence_B	relatedness_score	SemEval_set
11604	Ricardinho cobrou falta na entrada da área e empatou para o Figueirense.	Aos 15 minutos, o Figueirense empatou com o gol de Ricardinho.	3.5	DEV
11605	A consulta das vagas foi aberta nesta terça-feira, no site do MEC.	O Ministério da Educação abriu nesta terça-feira a consulta de vagas.	4.25	DEV
11606	Por causa das irregularidades, ela chegou a suspender, temporariamente, as visitas íntimas e de familiares.	Ela suspendeu temporariamente as visitas íntimas, após verificar irregularidades.	4.25	DEV
11607	Joseph Blatter foi reeleito presidente da Federação Internacional de Futebol (Fifa) na tarde desta sexta-feira.	Joseph Blatter foi reeleito nesta sexta-feira como presidente da FIFA.	4.25	DEV
11608	As outras luas que orbitam em torno dos dois corpos se chamam Styx, Kerberos e Hydra.	Nix é uma das quatro luas que orbitam em torno de Plutão e sua maior lua, Charon.	2.5	DEV
11609	No primeiro turno, Blatter teve 133 votos contra 73 de Hussein.	Foi a segunda vez que Blatter não venceu o pleito em primeiro turno.	2.5	DEV
11610	Dois meses após lançar a GoPro HERO4 Session, a GoPro anuncia a chegada da Hero+ no mercado.	GoPro lança a câmera Hero+ com conectividade wi-fi e capacidade para filmar em Full HD.	3.0	DEV
11611	O ataque deixou 26 mortos e 227 feridos na mesquita Al Imam A Sadeq de Kuwait City.	A polícia do Kuwait já prendeu mais duas pessoas pelo alegado envolvimento no ataque.	2.5	DEV
11612	Lars Rebien Sørensen comanda a farmacêutica dinamarquesa Novo Nordsik desde 2000.	O primeiro colocado foi o dinamarquês Lars Rebien Sørensen, da farmacêutica Novo Nordisk.	3.0	DEV
11613	O índice relativo a Bens Finais apresentou variação de 0,87%.	O índice relativo a Materiais, Equipamentos e Serviços registrou variação de 0,47%.	2.0	DEV
11614	E de uma maneira especial, que diz respeito à luta contra o câncer de mama.	É preciso olhar o câncer de mama de uma outra maneira.	2.25	DEV
11615	A publicação de fotos nuas está totalmente ultrapassada agora.	As fotos nuas darão vez a imagens provocativas de mulheres vestidas.	3.0	DEV
11616	Em 2015, o título vai para a cantora Lady Gaga.	Pelo Twitter, Lady Gaga comemorou o reconhecimento.	2.75	DEV
11617	A crise do Atlético Paranaense, que parece não ter fim, ganhou mais um capítulo.	O Atlético Paranaense está fora da Copa do Brasil 2015.	3.25	DEV
11618	Toda a indústria automotiva teve queda nesse trimestre, desde os automóveis leves.	Trata-se da primeira queda verificada pelo indicador desde o terceiro trimestre de 2003.	2.5	DEV
11619	Cinco das oito classes de despesa componentes do índice apresentaram acréscimo em suas taxas de variação.	Seis das oito classes de despesa que compõem o índice apresentaram alta na taxa.	3.5	DEV
11620	Cerca de 3 milhões de muçulmanos participam da peregrinação a Meca.	Hajj é o nome dado à peregrinação realizada à cidade santa de Meca pelos muçulmanos.	3.0	DEV
11621	O repórter confirmou que estavam sendo transportado no porta malas de um dos veículos 240 quilos de pó de gesso.	No porta malas de um dos carros haviam 169 invólucros de pó de gesso.	3.75	DEV
11622	A OAS é a segunda empreiteira condenada na Lava Jato.	A operação Lava Jato teve início há pouco mais de um ano.	2.0	DEV
11623	Segundo informações do TMZ, a ex-namorada cometeu suicídio e deixou uma carta para o eterno amado.	Uma carta de suicídio teria sido deixada pela ex-namorada, informou o TMZ.	4.0	DEV
11624	Já Filipe Toledo teve uma vida mais fácil em relação às fases anteriores.	O primeiro a garantir presença na próxima fase foi Filipe Toledo.	2.5	DEV
11625	De acordo com o site TMZ, a cantora Britney Spears comprou uma nova casa.	Segundo informações divulgadas pelo site TMZ, Britney Spears está de casa nova.	5.0	DEV
11626	No total, a Acnur diz que 514.193 imigrantes e refugiados chegaram ao continente por mar.	A Síria foi a origem de 54% dos refugiados e imigrantes que chegaram por mar ao continente.	3.5	DEV
11627	Entre os que têm renda familiar abaixo de dois salários mínimos, 35% votariam se não fossem obrigados.	Entre as pessoas com renda superior a dez salários mínimos, 62% votariam.	3.0	DEV
11628	Nessa primeira votação foi aprovado o fim da reeleição para cargos do Executivo: presidente, governador e prefeito.	A Câmara dos Deputados aprovou ontem o fim da reeleição para cargos no Executivo.	4.0	DEV
11629	Pizzolato deixou o Brasil em 2013, usando passaporte falso do irmão já morto.	Pizzolato fugiu para a Itália em 2013 e foi preso lá com passaporte falso.	3.75	DEV
11630	O objetivo da “Ação Saúde” é mostrar para a sociedade como o farmacêutico pode ajudar a população.	A população pode procurar um farmacêutico para se consultar e avaliar sua saúde.	3.0	DEV
11631	Ao todo, 330 deputados votaram à favor da PEC, e 141 votaram contra.	O texto foi aprovado por 330 votos a favor e 141 contra.	4.0	DEV
11632	A Polícia Militar estima o número de pessoas em 700.	De acordo com o movimento, cerca de 500 pessoas ocuparam o local.	2.5	DEV
11633	Eles tiveram as camisas rasgadas e só conseguiram sair da reunião escoltados por seguranças.	Apesar da escolta de seguranças, eles tiveram a camisa rasgada e precisaram pular uma cerca.	3.25	DEV
11634	Rafinha perdeu no primeiro julgamento e decidiu entrar com dois recursos.	No segundo julgamento, Rafinha teve dois votos contra e um a favor.	2.75	DEV
11635	Edson Ratinho entrou na área e tocou por cima de Cássio.	A equipe de Santa Catarina teve chances com Edson Ratinho, mas Cássio salvou o Timão.	2.75	DEV
11636	A frase é do presidente da Síria Bashar al-Assad em entrevista a uma televisão estatal local.	Moscou apoia o governo do presidente sírio, Bashar al-Assad.	2.0	DEV
11637	Para o câmbio, as previsões foram elevadas de R$ 3,95 para R$ 4,00 ao fim de 2015.	A previsão para a taxa de câmbio em 2015 ficou em R$ 4,00.	3.75	DEV
11638	Neste caso, o aumento foi de R$ 40,17 bilhões.	Os governos regionais tiveram perdas de R$ 959 bilhões.	1.25	DEV
11639	"Playboy, mais do que uma ""revista de nu"", é uma publicação que discute o comportamento masculino."	"A revista ""Playboy"" vai parar de publicar imagens de mulheres nuas."	2.75	DEV
11640	Ela teve traumatismo craniano e chegou a perder parte da orelha.	Uma mulher ainda está na UTI porque teve traumatismo craniano.	3.5	DEV
11641	"Parece que Bruna Marquezine não tem vocação para manter a ""amizade"" depois de seus relacionamentos."	A ex-namorada a quem se referia é a atriz global Bruna Marquezine.	2.5	DEV
11642	A Caixa Econômica Federal informou também que 106 apostas acertaram 5 números e levaram com isso R$ 36.347,41 cada um.	A quina teve 106 apostas ganhadoras, que receberão R$ 36.347,41 cada.	4.25	DEV
11643	Para o próximo ano, a previsão ficou em déficit de US$ 54,00 bilhões.	Já para 2016, a projeção subiu de US$ 23,50 bilhões para US$ 24 bilhões.	2.5	DEV
11644	Aos 52 anos, Paulo Zulu retornou às passarelas nesta semana.	Terminou o casamento de 23 anos de Paulo Zulu (52 anos) com a ex-modelo Cassiana Mallman.	2.5	DEV
11645	A próxima palavra cabe agora ao presidente Aníbal Cavaco Silva.	O presidente Aníbal Cavaco Silva deve convidar logo o partido com mais votos para formar um governo.	2.75	DEV
11646	A Polícia Federal deflagrou nesta quinta-feira a 13ª fase da operação Lava Jato.	Não é a primeira vez que Milton Pascowitch foi alvo da operação Lava Jato.	2.5	DEV
11647	Todos eles já tem passagem pela polícia da cidade.	De acordo com o delegado Laércio Evangelista, a população cobra justiça.	1.5	DEV
11648	O técnico Roger estreou no Grêmio com um empate em 1 a 1 contra o Goiás.	O Grêmio de Roger Machado começou bem o jogo contra o Goiás.	3.5	DEV
11649	Segundo informações da imprensa, relatórios da Polícia Federal apontam que Meigan participaria do esquema de corrupção.	Relatórios da Polícia Federal apontam que o Banco Santander teria participado do esquema.	2.25	DEV
11650	Tite, no segundo tempo, trocou Ralf por Mendoza.	O atacante Mendoza entrou no lugar do volante Ralf.	4.25	DEV
11651	Júlio César também falou sobre a última Copa do Mundo.	Durante o último Mundial, Júlio César disputava a liga americana de futebol.	2.25	DEV
11652	O consagrado profissional da dramaturgia aparece ao lado de sua esposa, Marilene Saade.	Em uma das imagens, Marilene Saade aparece com um celular na mão.	1.75	DEV
11653	O Aedes aegypti é capaz de transmitir até 23 vírus.	A capacidade de transmissão do vírus por uma fêmea pode chegar a 60 pessoas.	2.75	DEV
11654	A decisão poderá afetar a senadora Marta Suplicy.	A senadora Marta Suplicy comemorou nesta quarta-feira a decisão do Supremo.	2.75	DEV
11655	Além do título, a autora ganha 8 milhões de coroas suecas (cerca de R$ 3,75 milhões).	Os vencedores dividirão 8 milhões de coroas suecas, o equivalente a R$ 3,8 milhões.	3.0	DEV
11656	O contingenciamento é um passo do reequilíbrio fiscal de quatro anos.	O governo apresentou proposta de reequilíbrio fiscal que é gradual.	3.5	DEV
11657	O Flamengo, por sua vez, ciente do interesse do clube paulista, sugeriu a troca pelo meio Elias.	Ciente do interesse dos paulistas, o Urubu até tentou novamente Elias.	3.25	DEV
11658	Na última vez que Barcelona e Bayer Leverkusen se enfrentaram no Camp Nou, Lionel Messi foi a estrela.	Era a primeira partida do Barcelona após a lesão do craque Lionel Messi.	2.0	DEV
11659	Os demais agentes públicos serão alocados na classe econômica.	Todo o resto dos funcionários públicos terá que embarcar na classe econômica.	4.75	DEV
11660	A divergência aberta por Toffoli foi seguida pelos ministros Gilmar Mendes, Marco Aurélio Mello e Teori Zavascki.	Acompanharam a posição defendida por Dias Toffoli os ministros Gilmar Mendes e Marco Aurélio.	4.25	DEV
11661	A presidente Dilma Rousseff empossa, nesta segunda-feira (5), os novos ministros, em cerimônia no Palácio do Planalto.	Dez ministros tomaram posse nesta segunda-feira (5) numa cerimônia no Palácio do Planalto.	4.0	DEV
11662	Seis estações marcaram temperaturas acima dos 45 graus.	Em Nova Delhi, as temperaturas atingiram os 45 graus Celsius.	2.75	DEV
11663	No total, os valores atingem 22,6 milhões de reais.	O total das multas soma R$ 22,7 milhões.	3.25	DEV
11664	Nós temos que analisar e é isso que está sendo feito.	Enquanto ele me ofender, eu processarei.	1.25	DEV
11665	O movimento popular internacionalmente conhecido por Outubro Rosa é comemorado em todo o mundo.	Não apenas no Outubro Rosa, como estamos lembrando este mês.	2.0	DEV
11666	Del Nero negou ter conhecimento de qualquer caso de pagamento de propina.	Del Nero negou que seja suspeito das investigações.	2.75	DEV
11667	Então, não há violação da LRF nesse sentido.	Não há violação da LRF (Lei de Responsabilidade Fiscal).	4.75	DEV
11668	O presidente Renan Calheiros suspendeu a sessão em duas ocasiões devido aos protestos.	O presidente do Senado, Renan Calheiros, também votou contra.	2.25	DEV
11669	A BBC Three anunciou o desenvolvimento de uma série derivada sobre a origem de Doctor Who, intitulada Class.	A BBC anunciou que vai lançar uma série derivada de “Doctor Who”.	4.0	DEV
11670	A partir daí, a Capa foi passada para o filho mais velho de cada geração.	Deste dia em diante, a capa foi passada para o mais velho de cada nova geração.	5.0	DEV
11671	Esses são os primeiros aparelhos vindos com o Windows 10 de fábrica.	O Windows 10, porém, exige que os aparelhos tenham boa capacidade de armazenamento interno.	2.5	DEV
11672	Trata-se do menor valor para meses de maio desde 2010, quando totalizaram US$ 1,15 bilhão.	Os empréstimos totalizaram saídas de US$1 bilhão.	1.75	DEV
11673	Com 22 gols na temporada, Alexandre Pato está em sua melhor fase e faz melhor ano de sua carreira.	Alexandre Pato, Rogério e Everton fizeram os gols da partida.	1.25	DEV
11674	O primeiro recebeu apenas 21 votos a favor, 402 contra e duas abstenções.	Votaram contra a proposta 267 deputados, e 210 votara a favor.	2.25	DEV
11675	Os salários variam de R$ 788 a R$ 9.627,44.	O auxílio mensal é no valor bruto de R$ 1.017,00.	1.5	DEV
11676	O resultado leva o Palmeiras a 18 pontos, no sétimo lugar.	O Palmeiras saltou para o sétimo lugar, a três pontos do G4.	4.0	DEV
11677	Neymar falou também sobre a renovação de contrato com o Barcelona, tema que é bastante comentado na Europa.	Neymar comentou sobre o contrato com o Barcelona.	4.0	DEV
11678	O veto deve ser publicado amanhã (22) no Diário Oficial da União.	O veto da presidente será publicado no Diário Oficial desta quarta-feira.	3.75	DEV
11679	A presidente dedicou parte do discurso para falar de economia.	No fim do discurso, Dilma falou de corrupção.	3.25	DEV
11680	Todas essas questões são abordadas na novela 'Verdades Secretas', da Rede Globo.	Vai ao ar hoje (17/09), na Globo, o capítulo 59 da novela Verdades Secretas.	2.5	DEV
11681	Os salários variam entre R$ 788 e R$ 4 mil, sendo que os maiores salários são oferecidos aos médicos.	Já o salário oferecido para as vagas de professor é de R$ 1.273,20.	2.25	DEV
11682	A quadra teve 2.143 apostas ganhadoras, que levaram prêmio de R$ 6.133,01 cada uma.	Outras 2.143 apostas acertaram quatro números e levaram R$ 6.133,01.	5.0	DEV
11683	No período da tarde, discursará o presidente cubano Raúl Castro.	Mas o pronunciamento que mais deve chamar a atenção nesta segunda é o do líder cubano, Raúl Castro.	3.75	DEV
11684	Quanto pior o país estiver, pior para o conjunto da população brasileira.	Enfrentamos um momento que muita gente considera que quanto pior, melhor.	2.25	DEV
11685	Dilma acrescentou que o Brasil não pode aceitar a intolerância e defendeu políticas voltadas para diferentes grupos sociais.	Segundo Dilma, não se pode aceitar no Brasil a intolerância.	3.75	DEV
11686	Dessa vez, o destaque ficou por conta do Bolsa Família.	Sua proposta gerou em torno do Programa Bolsa Família.	3.0	DEV
11687	Em setembro do ano passado, a balança comercial brasileira havia registrado déficit de US$ 943 milhões.	Nos primeiros nove meses do ano passado, a balança acumulava um déficit de US$ 742 milhões.	2.5	DEV
11688	A outra vaga está entre Eslováquia segunda colocada devido ao confronto direto, e Ucrânia, terceira, cada uma com 19 pontos.	A outra vaga está entre Eslováquia e Ucrânia, ambos com 19 pontos.	4.0	DEV
11689	Além da Petrobras, a Standard & Poor's rebaixou as notas de 30 empresas como resultado do rebaixamento do Brasil.	A Vale não foi afetada pelo rebaixamento da nota soberana do Brasil.	2.75	DEV
11690	O etanol de segunda geração reaproveita o bagaço e a palha da cana-de-açúcar usados no etanol de primeira geração.	O etanol de segunda geração tem nicho muito forte no mercado exportador.	2.75	DEV
11691	Para o Rio, as vendas começam no dia 12 de novembro deste ano.	A venda de ingressos para o Rio começa em 12 de novembro deste ano.	4.5	DEV
11692	A lesão de Lionel Messi tem atrapalhado os planos do Barcelona.	O Barcelona terá que lidar com a ausência de Lionel Messi pelas próximas semanas.	3.25	DEV
11693	A prefeita Lidiane Leite foi cassada pela Câmara de Bom Jardim no dia 4 de setembro.	No início de setembro, a Câmara Municipal de Bom Jardim cassou o mandato de Lidiane Leite.	4.25	DEV
